BranchKey,Date,SubsidiaryAccountKey,BudgetAmount,ActualAmount
1,2025-01-01,6004001001,-551080,-534333.6
1,2025-01-01,6005001001,-1015860,-967328.24
1,2025-01-01,6005002002,-227640,-207284.49
1,2025-01-01,6005003003,-38460,-41456.77
1,2025-01-01,6005004004,-409190,-460632.37
1,2025-01-01,6005005005,-67960,-46063.09
1,2025-01-01,6005006006,-300030,-285592.03
1,2025-01-01,8001001001,-11940,-9964.87
1,2025-01-01,8001002002,-9520,-8792.53
1,2025-01-01,8002001001,49850,158266
1,2025-01-01,8002002002,147470,128957.47
1,2025-01-01,8003001001,-11770,-14654.25
1,2025-01-01,10001001001,-1013920,-879255.81
1,2025-01-01,10001002002,-972010,-904377.41
1,2025-02-01,1001001001,69649070,61359593.97
1,2025-02-01,1001002002,23366660,21041699.43
1,2025-02-01,1001003003,1157640,1029932.22
1,2025-02-01,1002001001,28600,30000
1,2025-02-01,1002002002,19830,20000
1,2025-02-01,2001001001,-426560,-359768.47
1,2025-02-01,2003001001,-371240,-341082.52
1,2025-02-01,2003002002,-192630,-164840.01
1,2025-02-01,2004001001,-17094940,-15026620.61
1,2025-02-01,2005001001,-6932580,-6344573.15
1,2025-02-01,2005002002,-1524470,-1377440.22
1,2025-02-01,2005003003,-193780,-182220.05
1,2025-02-01,4001001001,-12308932.13,-10880942.94
1,2025-02-01,4001002007,-972119.54,-870475.42
1,2025-02-01,4001003010,-793178.13,-761666
1,2025-02-01,4002001001,-13751210,-12285226.54
1,2025-02-01,4002002002,-5596440,-5460100.61
1,2025-02-01,4002003003,-9145890,-8645159.38
1,2025-02-01,4003001001,-1150390,-910016.75
1,2025-02-01,4003002002,-1177050,-910016.65
1,2025-02-01,4003003003,-5701610,-5460100.72
1,2025-02-01,4003004004,-94840,-91001.53
1,2025-02-01,6001001001,-2157794.05,-2863406.03
1,2025-02-01,6001002007,-174567.22,-229072.48
1,2025-02-01,6001003010,-136294.6,-200438.41
1,2025-02-01,6002001001,-494550,-455008.25
1,2025-02-01,6002002002,-223290,-227504.06
1,2025-02-01,6003001001,-123760,-131952.31
1,2025-02-01,6003002002,-227850,-186553.29
1,2025-02-01,6003003003,-228850,-204753.63
1,2025-02-01,6004001001,-551080,-491408.92
1,2025-02-01,6005001001,-1015860,-914566.69
1,2025-02-01,6005002002,-227640,-182003.2
1,2025-02-01,6005003003,-38460,-40950.61
1,2025-02-01,6005004004,-409190,-323055.84
1,2025-02-01,6005005005,-67960,-50050.79
1,2025-02-01,6005006006,-300030,-254804.56
1,2025-02-01,8001001001,-11940,-9934.24
1,2025-02-01,8001002002,-9520,-11687.34
1,2025-02-01,8002001001,49850,17531.06
1,2025-02-01,8002002002,147470,116873.7
1,2025-02-01,8003001001,-11770,-7012.4
1,2025-02-01,10001001001,-1013920,-876552.87
1,2025-02-01,10001002002,-972010,-901597.24
1,2025-03-01,1001001001,69649070,65918937.41
1,2025-03-01,1001002002,23366660,22884650.19
1,2025-03-01,1001003003,1157640,1125223.03
1,2025-03-01,1002001001,28600,30000
1,2025-03-01,1002002002,19830,20000
1,2025-03-01,2001001001,-426560,-479756.88
1,2025-03-01,2003001001,-371240,-355658.14
1,2025-03-01,2003002002,-192630,-176847.09
1,2025-03-01,2004001001,-17094940,-16196185.91
1,2025-03-01,2005001001,-6932580,-6838389.61
1,2025-03-01,2005002002,-1524470,-1484650.38
1,2025-03-01,2005003003,-193780,-205312.79
1,2025-03-01,4001001001,-12308932.13,-11110583.52
1,2025-03-01,4001002007,-972119.54,-888846.67
1,2025-03-01,4001003010,-793178.13,-666635
1,2025-03-01,4002001001,-13751210,-12709266.16
1,2025-03-01,4002002002,-5596440,-4888179.17
1,2025-03-01,4002003003,-9145890,-8798722.69
1,2025-03-01,4003001001,-1150390,-977635.83
1,2025-03-01,4003002002,-1177050,-977635.71
1,2025-03-01,4003003003,-5701610,-5865815.18
1,2025-03-01,4003004004,-94840,-48881.65
1,2025-03-01,6001001001,-2157794.05,-1851763.9
1,2025-03-01,6001002007,-174567.22,-148141.1
1,2025-03-01,6001003010,-136294.6,-111105.82
1,2025-03-01,6002001001,-494550,-488817.8
1,2025-03-01,6002002002,-223290,-195527.04
1,2025-03-01,6003001001,-123760,-97763.46
1,2025-03-01,6003002002,-227850,-239520.64
1,2025-03-01,6003003003,-228850,-224856.11
1,2025-03-01,6004001001,-551080,-488817.8
1,2025-03-01,6005001001,-1015860,-1011852.97
1,2025-03-01,6005002002,-227640,-219967.95
1,2025-03-01,6005003003,-38460,-39105.27
1,2025-03-01,6005004004,-409190,-386166.02
1,2025-03-01,6005005005,-67960,-68434.41
1,2025-03-01,6005006006,-300030,-327507.9
1,2025-03-01,8001001001,-11940,-13226.87
1,2025-03-01,8001002002,-9520,-8188.05
1,2025-03-01,8002001001,49850,170059.91
1,2025-03-01,8002002002,147470,100776.25
1,2025-03-01,8003001001,-11770,-16376.12
1,2025-03-01,10001001001,-1013920,-944777.51
1,2025-03-01,10001002002,-972010,-971771.15
1,2025-04-01,1001001001,69649070,71074271.6
1,2025-04-01,1001002002,23366660,24570481.81
1,2025-04-01,1001003003,1157640,1239463.15
1,2025-04-01,1002001001,28600,15000
1,2025-04-01,1002002002,19830,20000
1,2025-04-01,2001001001,-426560,-479638.35
1,2025-04-01,2003001001,-371240,-397956.16
1,2025-04-01,2003002002,-192630,-185071.2
1,2025-04-01,2004001001,-17094940,-17445458.98
1,2025-04-01,2005001001,-6932580,-7365860.46
1,2025-04-01,2005002002,-1524470,-1599167.07
1,2025-04-01,2005003003,-193780,-186075.5
1,2025-04-01,4001001001,-12308932.13,-12632450.67
1,2025-04-01,4001002007,-972119.54,-1010596.05
1,2025-04-01,4001003010,-793178.13,-757947.03
1,2025-04-01,4002001001,-13751210,-14230269.02
1,2025-04-01,4002002002,-5596440,-5797516.92
1,2025-04-01,4002003003,-9145890,-10540939.98
1,2025-04-01,4003001001,-1150390,-1054093.98
1,2025-04-01,4003002002,-1177050,-1581140.85
1,2025-04-01,4003003003,-5701610,-5270470.04
1,2025-04-01,4003004004,-94840,-105409.27
1,2025-04-01,6001001001,-2157794.05,-1994597.46
1,2025-04-01,6001002007,-174567.22,-159567.78
1,2025-04-01,6001003010,-136294.6,-119675.83
1,2025-04-01,6002001001,-494550,-527046.87
1,2025-04-01,6002002002,-223290,-263523.36
1,2025-04-01,6003001001,-123760,-115950.19
1,2025-04-01,6003002002,-227850,-231900.54
1,2025-04-01,6003003003,-228850,-247711.95
1,2025-04-01,6004001001,-551080,-558669.7
1,2025-04-01,6005001001,-1015860,-1054093.88
1,2025-04-01,6005002002,-227640,-237171.01
1,2025-04-01,6005003003,-38460,-26352.2
1,2025-04-01,6005004004,-409190,-379473.71
1,2025-04-01,6005005005,-67960,-73786.45
1,2025-04-01,6005006006,-300030,-337309.94
1,2025-04-01,8001001001,-11940,-12211.8
1,2025-04-01,8001002002,-9520,-8141.19
1,2025-04-01,8002001001,49850,61059.1
1,2025-04-01,8002002002,147470,230667.69
1,2025-04-01,8003001001,-11770,-8141.19
1,2025-04-01,10001001001,-1013920,-1017651.77
1,2025-04-01,10001002002,-972010,-959500.24
1,2025-05-01,1001001001,69649070,74870926.24
1,2025-05-01,1001002002,23366660,26490293.1
1,2025-05-01,1001003003,1157640,1270451.43
1,2025-05-01,1002001001,28600,35000
1,2025-05-01,1002002002,19830,20000
1,2025-05-01,2001001001,-426560,-491623.77
1,2025-05-01,2003001001,-371240,-414049.33
1,2025-05-01,2003002002,-192630,-202851.8
1,2025-05-01,2004001001,-17094940,-18483600.74
1,2025-05-01,2005001001,-6932580,-7804186.98
1,2025-05-01,2005002002,-1524470,-1694330.07
1,2025-05-01,2005003003,-193780,-239098.26
1,2025-05-01,4001001001,-12308932.13,-13384180.65
1,2025-05-01,4001002007,-972119.54,-1070734.44
1,2025-05-01,4001003010,-793178.13,-803050.82
1,2025-05-01,4002001001,-13751210,-15545624.24
1,2025-05-01,4002002002,-5596440,-6107209.44
1,2025-05-01,4002003003,-9145890,-9993615.53
1,2025-05-01,4003001001,-1150390,-1665602.58
1,2025-05-01,4003002002,-1177050,-1110401.6
1,2025-05-01,4003003003,-5701610,-5552008.69
1,2025-05-01,4003004004,-94840,-111040.03
1,2025-05-01,6001001001,-2157794.05,-2113291.67
1,2025-05-01,6001002007,-174567.22,-169063.32
1,2025-05-01,6001003010,-136294.6,-147930.41
1,2025-05-01,6002001001,-494550,-555200.73
1,2025-05-01,6002002002,-223290,-277600.29
1,2025-05-01,6003001001,-123760,-166560.11
1,2025-05-01,6003002002,-227850,-272048.28
1,2025-05-01,6003003003,-228850,-249840.25
1,2025-05-01,6004001001,-551080,-666240.9
1,2025-05-01,6005001001,-1015860,-1121505.63
1,2025-05-01,6005002002,-227640,-249840.26
1,2025-05-01,6005003003,-38460,-33311.89
1,2025-05-01,6005004004,-409190,-471920.59
1,2025-05-01,6005005005,-67960,-77727.96
1,2025-05-01,6005006006,-300030,-277600.28
1,2025-05-01,8001001001,-11940,-14376.12
1,2025-05-01,8001002002,-9520,-14376.12
1,2025-05-01,8002001001,49850,-301898.8
1,2025-05-01,8002002002,147470,115009.05
1,2025-05-01,8003001001,-11770,-10063.29
1,2025-05-01,10001001001,-1013920,-1232240.05
1,2025-05-01,10001002002,-972010,-1109016.04
1,2025-06-01,1001001001,69649070,72531077.71
1,2025-06-01,1001002002,23366660,25924693.08
1,2025-06-01,1001003003,1157640,1236425.11
1,2025-06-01,1002001001,28600,35000
1,2025-06-01,1002002002,19830,20000
1,2025-06-01,2001001001,-426560,-464439.42
1,2025-06-01,2003001001,-371240,-392267.85
1,2025-06-01,2003002002,-192630,-224029.79
1,2025-06-01,2004001001,-17094940,-17954495.26
1,2025-06-01,2005001001,-6932580,-7580786.89
1,2025-06-01,2005002002,-1524470,-1645828.73
1,2025-06-01,2005003003,-193780,-187054.59
1,2025-06-01,4001001001,-12308932.13,-13001049.5
1,2025-06-01,4001002007,-972119.54,-1040083.94
1,2025-06-01,4001003010,-793178.13,-780062.96
1,2025-06-01,4002001001,-13751210,-15597645.91
1,2025-06-01,4002002002,-5596440,-5916348.37
1,2025-06-01,4002003003,-9145890,-10219147.26
1,2025-06-01,4003001001,-1150390,-1075699.69
1,2025-06-01,4003002002,-1177050,-1075699.59
1,2025-06-01,4003003003,-5701610,-6454198.34
1,2025-06-01,4003004004,-94840,-107569.83
1,2025-06-01,6001001001,-2157794.05,-2052797.27
1,2025-06-01,6001002007,-174567.22,-164223.77
1,2025-06-01,6001003010,-136294.6,-123167.83
1,2025-06-01,6002001001,-494550,-537849.71
1,2025-06-01,6002002002,-223290,-215139.81
1,2025-06-01,6003001001,-123760,-123705.33
1,2025-06-01,6003002002,-227850,-252789.26
1,2025-06-01,6003003003,-228850,-247410.79
1,2025-06-01,6004001001,-551080,-570120.71
1,2025-06-01,6005001001,-1015860,-1075699.58
1,2025-06-01,6005002002,-227640,-242032.27
1,2025-06-01,6005003003,-38460,-53784.86
1,2025-06-01,6005004004,-409190,-430279.77
1,2025-06-01,6005005005,-67960,-80677.31
1,2025-06-01,6005006006,-300030,-365737.77
1,2025-06-01,8001001001,-11940,-10473.42
1,2025-06-01,8001002002,-9520,-6982.27
1,2025-06-01,8002001001,49850,188522.18
1,2025-06-01,8002002002,147470,195504.47
1,2025-06-01,8003001001,-11770,-13266.35
1,2025-06-01,10001001001,-1013920,-1047345.56
1,2025-06-01,10001002002,-972010,-1077269.72
1,2025-07-01,1001001001,69649070,
1,2025-07-01,1001002002,23366660,
1,2025-07-01,1001003003,1157640,
1,2025-07-01,1002001001,28600,
1,2025-07-01,1002002002,19830,
1,2025-07-01,2001001001,-426560,
1,2025-07-01,2003001001,-371240,
1,2025-07-01,2003002002,-192630,
1,2025-07-01,2004001001,-17094940,
1,2025-07-01,2005001001,-6932580,
1,2025-07-01,2005002002,-1524470,
1,2025-07-01,2005003003,-193780,
1,2025-07-01,4001001001,-12308932.13,
1,2025-07-01,4001002007,-972119.54,
1,2025-07-01,4001003010,-793178.13,
1,2025-07-01,4002001001,-13751210,
1,2025-07-01,4002002002,-5596440,
1,2025-07-01,4002003003,-9145890,
1,2025-07-01,4003001001,-1150390,
1,2025-07-01,4003002002,-1177050,
1,2025-07-01,4003003003,-5701610,
1,2025-07-01,4003004004,-94840,
1,2025-07-01,6001001001,-2157794.05,
1,2025-07-01,6001002007,-174567.22,
1,2025-07-01,6001003010,-136294.6,
1,2025-07-01,6002001001,-494550,
1,2025-07-01,6002002002,-223290,
1,2025-07-01,6003001001,-123760,
1,2025-07-01,6003002002,-227850,
1,2025-07-01,6003003003,-228850,
1,2025-07-01,6004001001,-551080,
1,2025-07-01,6005001001,-1015860,
1,2025-07-01,6005002002,-227640,
1,2025-07-01,6005003003,-38460,
1,2025-07-01,6005004004,-409190,
1,2025-07-01,6005005005,-67960,
1,2025-07-01,6005006006,-300030,
1,2025-07-01,8001001001,-11940,
1,2025-07-01,8001002002,-9520,
1,2025-07-01,8002001001,49850,
1,2025-07-01,8002002002,147470,
1,2025-07-01,8003001001,-11770,
1,2025-07-01,10001001001,-1013920,
1,2025-07-01,10001002002,-972010,
1,2025-08-01,1001001001,69649070,
1,2025-08-01,1001002002,23366660,
1,2025-08-01,1001003003,1157640,
1,2025-08-01,1002001001,28600,
1,2025-08-01,1002002002,19830,
1,2025-08-01,2001001001,-426560,
1,2025-08-01,2003001001,-371240,
1,2025-08-01,2003002002,-192630,
1,2025-08-01,2004001001,-17094940,
1,2025-08-01,2005001001,-6932580,
1,2025-08-01,2005002002,-1524470,
1,2025-08-01,2005003003,-193780,
1,2025-08-01,4001001001,-12308932.13,
1,2025-08-01,4001002007,-972119.54,
1,2025-08-01,4001003010,-793178.13,
1,2025-08-01,4002001001,-13751210,
1,2025-08-01,4002002002,-5596440,
1,2025-08-01,4002003003,-9145890,
1,2025-08-01,4003001001,-1150390,
1,2025-08-01,4003002002,-1177050,
1,2025-08-01,4003003003,-5701610,
1,2025-08-01,4003004004,-94840,
1,2025-08-01,6001001001,-2157794.05,
1,2025-08-01,6001002007,-174567.22,
1,2025-08-01,6001003010,-136294.6,
1,2025-08-01,6002001001,-494550,
1,2025-08-01,6002002002,-223290,
1,2025-08-01,6003001001,-123760,
1,2025-08-01,6003002002,-227850,
1,2025-08-01,6003003003,-228850,
1,2025-08-01,6004001001,-551080,
1,2025-08-01,6005001001,-1015860,
1,2025-08-01,6005002002,-227640,
1,2025-08-01,6005003003,-38460,
1,2025-08-01,6005004004,-409190,
1,2025-08-01,6005005005,-67960,
1,2025-08-01,6005006006,-300030,
1,2025-08-01,8001001001,-11940,
1,2025-08-01,8001002002,-9520,
1,2025-08-01,8002001001,49850,
1,2025-08-01,8002002002,147470,
1,2025-08-01,8003001001,-11770,
1,2025-08-01,10001001001,-1013920,
1,2025-08-01,10001002002,-972010,
1,2025-09-01,1001001001,69649070,
1,2025-09-01,1001002002,23366660,
1,2025-09-01,1001003003,1157640,
1,2025-09-01,1002001001,28600,
1,2025-09-01,1002002002,19830,
1,2025-09-01,2001001001,-426560,
1,2025-09-01,2003001001,-371240,
1,2025-09-01,2003002002,-192630,
1,2025-09-01,2004001001,-17094940,
1,2025-09-01,2005001001,-6932580,
1,2025-09-01,2005002002,-1524470,
1,2025-09-01,2005003003,-193780,
1,2025-09-01,4001001001,-12308932.13,
1,2025-09-01,4001002007,-972119.54,
1,2025-09-01,4001003010,-793178.13,
1,2025-09-01,4002001001,-13751210,
1,2025-09-01,4002002002,-5596440,
1,2025-09-01,4002003003,-9145890,
1,2025-09-01,4003001001,-1150390,
1,2025-09-01,4003002002,-1177050,
1,2025-09-01,4003003003,-5701610,
1,2025-09-01,4003004004,-94840,
1,2025-09-01,6001001001,-2157794.05,
1,2025-09-01,6001002007,-174567.22,
1,2025-09-01,6001003010,-136294.6,
1,2025-09-01,6002001001,-494550,
1,2025-09-01,6002002002,-223290,
1,2025-09-01,6003001001,-123760,
1,2025-09-01,6003002002,-227850,
1,2025-09-01,6003003003,-228850,
1,2025-09-01,6004001001,-551080,
1,2025-09-01,6005001001,-1015860,
1,2025-09-01,6005002002,-227640,
1,2025-09-01,6005003003,-38460,
1,2025-09-01,6005004004,-409190,
1,2025-09-01,6005005005,-67960,
1,2025-09-01,6005006006,-300030,
1,2025-09-01,8001001001,-11940,
1,2025-09-01,8001002002,-9520,
1,2025-09-01,8002001001,49850,
1,2025-09-01,8002002002,147470,
1,2025-09-01,8003001001,-11770,
1,2025-09-01,10001001001,-1013920,
1,2025-09-01,10001002002,-972010,
1,2025-10-01,1001001001,69649070,
1,2025-10-01,1001002002,23366660,
1,2025-10-01,1001003003,1157640,
1,2025-10-01,1002001001,28600,
1,2025-10-01,1002002002,19830,
1,2025-10-01,2001001001,-426560,
1,2025-10-01,2003001001,-371240,
1,2025-10-01,2003002002,-192630,
1,2025-10-01,2004001001,-17094940,
1,2025-10-01,2005001001,-6932580,
1,2025-10-01,2005002002,-1524470,
1,2025-10-01,2005003003,-193780,
1,2025-10-01,4001001001,-12308932.13,
1,2025-10-01,4001002007,-972119.54,
1,2025-10-01,4001003010,-793178.13,
1,2025-10-01,4002001001,-13751210,
1,2025-10-01,4002002002,-5596440,
1,2025-10-01,4002003003,-9145890,
1,2025-10-01,4003001001,-1150390,
1,2025-10-01,4003002002,-1177050,
1,2025-10-01,4003003003,-5701610,
1,2025-10-01,4003004004,-94840,
1,2025-10-01,6001001001,-2157794.05,
1,2025-10-01,6001002007,-174567.22,
1,2025-10-01,6001003010,-136294.6,
1,2025-10-01,6002001001,-494550,
1,2025-10-01,6002002002,-223290,
1,2025-10-01,6003001001,-123760,
1,2025-10-01,6003002002,-227850,
1,2025-10-01,6003003003,-228850,
1,2025-10-01,6004001001,-551080,
1,2025-10-01,6005001001,-1015860,
1,2025-10-01,6005002002,-227640,
1,2025-10-01,6005003003,-38460,
1,2025-10-01,6005004004,-409190,
1,2025-10-01,6005005005,-67960,
1,2025-10-01,6005006006,-300030,
1,2025-10-01,8001001001,-11940,
1,2025-10-01,8001002002,-9520,
1,2025-10-01,8002001001,49850,
1,2025-10-01,8002002002,147470,
1,2025-10-01,8003001001,-11770,
1,2025-10-01,10001001001,-1013920,
1,2025-10-01,10001002002,-972010,
1,2025-11-01,1001001001,69649070,
1,2025-11-01,1001002002,23366660,
1,2025-11-01,1001003003,1157640,
1,2025-11-01,1002001001,28600,
1,2025-11-01,1002002002,19830,
1,2025-11-01,2001001001,-426560,
1,2025-11-01,2003001001,-371240,
1,2025-11-01,2003002002,-192630,
1,2025-11-01,2004001001,-17094940,
1,2025-11-01,2005001001,-6932580,
1,2025-11-01,2005002002,-1524470,
1,2025-11-01,2005003003,-193780,
1,2025-11-01,4001001001,-12308932.13,
1,2025-11-01,4001002007,-972119.54,
1,2025-11-01,4001003010,-793178.13,
1,2025-11-01,4002001001,-13751210,
1,2025-11-01,4002002002,-5596440,
1,2025-11-01,4002003003,-9145890,
1,2025-11-01,4003001001,-1150390,
1,2025-11-01,4003002002,-1177050,
1,2025-11-01,4003003003,-5701610,
1,2025-11-01,4003004004,-94840,
1,2025-11-01,6001001001,-2157794.05,
1,2025-11-01,6001002007,-174567.22,
1,2025-11-01,6001003010,-136294.6,
1,2025-11-01,6002001001,-494550,
1,2025-11-01,6002002002,-223290,
1,2025-11-01,6003001001,-123760,
1,2025-11-01,6003002002,-227850,
1,2025-11-01,6003003003,-228850,
1,2025-11-01,6004001001,-551080,
1,2025-11-01,6005001001,-1015860,
1,2025-11-01,6005002002,-227640,
1,2025-11-01,6005003003,-38460,
1,2025-11-01,6005004004,-409190,
1,2025-11-01,6005005005,-67960,
1,2025-11-01,6005006006,-300030,
1,2025-11-01,8001001001,-11940,
1,2025-11-01,8001002002,-9520,
1,2025-11-01,8002001001,49850,
1,2025-11-01,8002002002,147470,
1,2025-11-01,8003001001,-11770,
1,2025-11-01,10001001001,-1013920,
1,2025-11-01,10001002002,-972010,
1,2025-12-01,1001001001,69649070,
1,2025-12-01,1001002002,23366660,
1,2025-12-01,1001003003,1157640,
1,2025-12-01,1002001001,28600,
1,2025-12-01,1002002002,19830,
1,2025-12-01,2001001001,-426560,
1,2025-12-01,2003001001,-371240,
1,2025-12-01,2003002002,-192630,
1,2025-12-01,2004001001,-17094940,
1,2025-12-01,2005001001,-6932580,
1,2025-12-01,2005002002,-1524470,
1,2025-12-01,2005003003,-193780,
1,2025-12-01,4001001001,-12308932.13,
1,2025-12-01,4001002007,-972119.54,
1,2025-12-01,4001003010,-793178.13,
1,2025-12-01,4002001001,-13751210,
1,2025-12-01,4002002002,-5596440,
1,2025-12-01,4002003003,-9145890,
1,2025-12-01,4003001001,-1150390,
1,2025-12-01,4003002002,-1177050,
1,2025-12-01,4003003003,-5701610,
1,2025-12-01,4003004004,-94840,
1,2025-12-01,6001001001,-2157794.05,
1,2025-12-01,6001002007,-174567.22,
1,2025-12-01,6001003010,-136294.6,
1,2025-12-01,6002001001,-494550,
1,2025-12-01,6002002002,-223290,
1,2025-12-01,6003001001,-123760,
1,2025-12-01,6003002002,-227850,
1,2025-12-01,6003003003,-228850,
1,2025-12-01,6004001001,-551080,
1,2025-12-01,6005001001,-1015860,
1,2025-12-01,6005002002,-227640,
1,2025-12-01,6005003003,-38460,
1,2025-12-01,6005004004,-409190,
1,2025-12-01,6005005005,-67960,
1,2025-12-01,6005006006,-300030,
1,2025-12-01,8001001001,-11940,
1,2025-12-01,8001002002,-9520,
1,2025-12-01,8002001001,49850,
1,2025-12-01,8002002002,147470,
1,2025-12-01,8003001001,-11770,
1,2025-12-01,10001001001,-1013920,
1,2025-12-01,10001002002,-972010,
2,2024-01-01,1001001001,3298260,1034954.69
2,2024-01-01,1001002002,2052610,671173.12
2,2024-01-01,2001001001,-20290,-8137.84
2,2024-01-01,2003001001,-21650,-7516.1
2,2024-01-01,2003002002,-4660,
2,2024-01-01,2004001001,-944600,-307103.01
2,2024-01-01,2005001001,-412590,-129665.71
2,2024-01-01,2005002002,-87760,-28151.11
2,2024-01-01,2005003003,-5500,-2136.81
